82,7,6,8,35,4,5,3,2
17,3,2,1,94,16,8,9,1
49,4,5,6,72,7,3,4,2
40,8,12,4,59,16,3,8,1
39,5,15,5,59,10,9,8,2
62,21,6,8,38,7,6,2,0
52,3,5,4,69,4,4,9,2
61,1,4,1,65,6,6,6,0
40,6,3,6,67,15,5,8,0
58,16,13,2,36,7,8,10,0
84,7,10,5,24,9,5,6,0
68,8,3,7,49,4,4,7,0
55,8,5,9,43,9,12,9,0
72,11,5,8,29,16,5,4,0
72,6,3,3,40,9,9,8,2
92,2,8,8,17,12,7,4,0
73,12,13,8,23,7,8,6,2
45,7,10,7,43,22,8,8,1
70,4,7,7,30,14,11,7,2
40,12,14,6,46,13,12,7,2
53,1,2,7,50,14,10,13,0
41,9,8,2,56,12,13,9,0
41,17,17,11,50,3,5,6,0
55,11,12,5,47,6,6,8,2
48,8,6,16,50,10,7,5,0
53,3,6,9,61,8,4,6,2
43,6,7,4,66,9,8,7,1
45,7,4,2,69,10,10,3,2
66,7,5,5,45,9,7,6,0
52,22,11,4,41,9,7,4,0
52,17,15,8,25,14,11,8,0
70,14,7,10,25,6,10,8,0
56,14,9,3,37,14,10,7,2
62,14,10,4,37,5,13,5,0
53,11,7,11,35,8,12,13,0
40,7,4,5,67,10,12,5,0
60,5,5,4,47,9,14,6,0
49,3,5,13,55,8,7,10,0
80,6,1,2,45,7,7,2,2
77,8,13,5,33,4,8,2,2
54,9,3,8,46,13,11,6,1
67,10,7,9,29,12,14,2,1
61,6,9,5,42,15,6,6,1
51,17,4,4,39,20,11,4,2
89,8,8,4,18,15,3,5,2
87,8,6,8,15,10,7,9,0
44,10,7,9,55,10,8,7,0
50,9,3,5,50,19,9,5,2
47,8,8,4,46,9,20,8,2
81,9,7,6,34,2,2,9,0
68,11,11,5,34,10,3,8,0
65,8,5,7,40,11,9,5,0
56,8,4,2,59,10,8,3,2
55,8,9,3,52,12,7,4,0
59,6,7,3,46,17,9,3,0
54,8,7,2,46,14,12,7,0
79,6,7,11,33,5,7,2,0
46,16,5,5,54,8,10,6,2
55,12,5,1,57,9,8,3,0
71,7,9,5,26,16,10,6,0
86,4,7,5,28,10,6,4,0
80,12,3,5,32,5,8,5,2
50,10,14,3,62,2,6,3,2
69,12,12,3,42,6,3,3,2
68,11,5,6,34,13,11,2,2
71,8,9,9,35,6,7,5,1
49,7,5,11,48,10,12,8,1
70,6,4,1,54,8,3,4,1
56,9,7,4,50,11,4,9,2
56,8,8,5,47,12,7,7,0
59,8,11,3,51,4,9,5,0
48,2,8,7,56,8,10,11,0
44,10,11,4,52,13,6,10,0
65,5,7,8,48,3,9,5,0
40,7,4,2,75,9,6,7,2
72,7,5,10,39,12,4,1,0
51,2,4,9,53,14,13,4,2
51,9,7,9,45,12,13,4,1
69,7,7,7,35,12,3,10,1
43,4,8,10,64,8,3,10,2
37,6,7,3,62,20,8,7,2
19,10,10,7,76,15,8,5,0
34,4,5,13,53,12,22,7,2
41,8,5,7,70,9,8,2,1
46,6,6,1,70,10,6,5,1
35,4,2,15,66,5,12,11,2
30,8,10,8,67,7,14,6,1
45,6,7,13,47,18,8,6,1
56,14,8,8,47,3,7,7,1
31,8,8,10,47,13,17,16,1
54,6,11,10,32,7,18,12,2
62,12,8,1,47,8,7,5,0
38,8,5,7,73,7,7,5,0
51,5,8,2,64,6,7,7,2
38,8,11,14,59,7,5,8,0
67,10,7,5,44,5,6,6,2
40,10,12,4,61,8,9,6,0
46,8,9,4,49,14,11,9,0
58,4,8,7,54,5,6,8,0
68,9,10,8,47,3,4,1,0
64,9,7,6,35,13,13,3,2
68,10,11,7,32,10,7,5,1
49,4,3,7,67,8,8,4,1
46,6,6,8,56,10,7,11,1
64,13,6,4,48,7,2,6,2
65,15,11,5,41,5,7,1,0
48,16,3,0,59,10,10,4,2
43,12,9,6,63,10,4,3,0
47,11,1,6,62,12,6,5,2
52,7,6,5,52,12,12,4,1
27,14,5,2,72,16,11,3,1
35,10,7,5,62,14,8,9,2
48,6,9,5,60,7,7,8,0
50,4,13,10,44,9,10,10,0
27,12,13,2,71,12,11,2,0
42,20,11,12,45,9,4,7,0
63,7,5,7,47,7,6,8,2
48,12,7,5,36,23,11,8,0
48,8,4,7,60,11,6,6,0
60,10,10,3,46,7,7,7,2
62,14,8,6,42,6,3,9,0
57,12,7,8,38,16,10,2,0
54,5,6,2,65,7,7,4,2
67,15,6,4,37,9,9,3,0
75,8,13,6,32,8,3,5,2
42,6,7,3,80,6,4,2,1
67,7,2,1,53,7,4,9,1
62,6,8,6,48,9,5,6,2
63,13,6,3,53,7,3,2,2
62,17,9,2,38,10,8,4,1
62,23,11,8,34,3,3,6,2
72,8,19,4,23,9,9,6,1
57,7,6,8,40,16,12,4,2
48,13,9,2,59,11,4,4,1
69,11,6,4,46,6,3,5,2
41,9,11,3,66,6,9,5,0
80,4,6,7,30,9,8,6,0
63,6,6,6,46,9,9,5,2
76,7,8,1,41,7,7,3,1
62,14,13,4,39,6,7,5,2
56,13,5,4,61,6,4,1,0
44,4,8,1,74,10,3,6,2
57,15,5,6,47,9,4,7,0
27,16,11,13,51,10,10,12,0
56,30,5,5,37,5,7,5,2
44,16,8,2,52,14,12,2,2
61,11,4,3,56,9,5,1,2
32,7,5,3,82,14,7,0,1
59,14,14,2,33,15,12,1,1
41,11,8,7,52,14,7,10,1
67,5,6,3,56,4,4,5,2
57,11,11,8,49,5,5,4,0
27,12,13,4,68,13,7,6,2
52,5,6,6,62,12,5,2,0
52,10,6,1,67,10,2,2,2
60,10,3,0,63,11,3,0,0
68,15,2,1,52,11,1,0,0
77,10,6,2,43,6,3,3,2
125,0,2,4,13,4,2,0,0
42,5,8,1,80,6,4,4,2
34,16,10,1,79,4,4,2,0
39,11,5,0,75,14,3,3,0
96,3,1,3,29,4,11,3,0
89,10,2,1,39,8,0,1,0
65,1,4,3,60,11,2,4,0
87,4,5,2,42,4,5,1,0
70,6,2,1,64,5,2,0,2
120,4,0,0,23,3,0,0,1
84,0,5,1,55,3,1,1,1
85,2,0,0,51,4,4,4,1
73,5,3,2,56,4,7,0,2
21,2,0,0,39,6,0,0,1
60,4,5,1,71,3,2,4,2
51,9,6,10,58,7,4,5,0
47,3,13,11,56,4,11,5,2
47,5,4,10,75,5,3,1,1
47,9,7,4,69,7,5,2,1
55,12,5,2,69,3,2,2,1
32,2,2,6,86,12,8,2,1
57,9,7,2,51,13,9,2,1
58,5,9,7,56,4,10,1,1
32,4,9,2,88,6,6,3,1
21,4,3,6,99,6,7,4,2
24,7,3,5,98,8,4,1,1
15,2,5,5,110,4,4,5,1
49,7,7,10,63,4,8,2,1
42,10,8,5,72,8,3,2,1
61,7,6,4,52,10,8,2,1
40,3,3,7,88,2,4,3,1
31,1,8,6,87,7,5,5,1
53,4,10,4,66,6,4,3,1
42,5,15,10,56,7,10,5,1
45,3,10,4,59,11,12,6,1
14,5,6,2,103,12,5,3,2
50,7,3,6,69,4,6,5,0
31,3,9,4,88,5,8,2,2
24,9,9,2,76,12,11,7,1
45,5,13,3,70,9,5,0,2
45,8,6,8,72,5,3,3,1
45,6,5,5,76,4,5,4,1
57,10,2,6,54,8,6,7,1
51,8,4,1,70,7,5,4,2
21,5,9,3,84,14,8,6,0
31,9,6,10,67,17,9,1,0
22,7,10,5,80,16,6,4,2
16,11,12,4,96,3,4,4,1
69,15,8,7,30,7,9,5,1
45,4,3,6,72,4,12,4,1
43,2,5,4,68,14,7,7,1
47,6,8,11,63,3,8,4,2
45,13,11,8,41,14,10,8,1
46,7,7,2,69,11,6,2,1
64,8,11,8,37,4,10,8,1
37,12,10,5,69,3,8,6,1
69,9,4,3,39,10,11,5,2
51,5,10,8,55,6,10,5,0
64,14,11,7,27,6,16,5,2
55,17,10,8,40,7,8,5,1
87,16,10,3,17,4,7,6,1
68,10,10,5,32,7,10,8,2
52,18,8,6,39,8,9,10,0
64,25,9,8,25,7,5,7,0
60,8,7,4,50,8,8,5,2
63,19,14,6,30,6,6,6,0
64,15,9,6,30,9,9,8,0
34,3,11,5,58,14,17,8,0
52,8,9,7,54,2,8,10,0
73,17,4,2,38,7,5,4,0
46,15,10,0,53,12,6,8,0
56,12,6,8,46,10,5,7,0
88,3,8,3,35,3,8,2,2
38,3,2,4,62,33,4,4,1
65,2,6,5,49,13,8,2,1
67,6,15,6,37,12,3,4,1
63,9,7,4,45,11,5,6,1
33,10,10,10,62,10,12,3,2
46,13,12,6,40,12,14,7,1
39,24,13,8,39,13,7,7,2
55,9,7,1,62,4,7,5,1
46,18,8,6,42,14,11,5,2
30,15,8,4,69,12,11,1,1
25,8,9,1,80,14,7,6,1
31,9,5,11,66,10,14,4,2
32,5,12,3,72,8,11,7,1
112,3,3,5,20,2,1,4,2
62,10,5,5,56,2,6,4,1
68,9,5,10,38,5,10,5,1
48,15,1,7,57,6,6,10,1
65,6,5,4,54,7,3,6,2
56,7,6,7,51,7,8,8,0
84,1,11,8,31,7,5,3,0
34,7,10,11,66,14,4,4,2
32,6,9,11,61,13,12,6,1
45,12,6,8,51,9,10,9,1
20,8,11,12,67,11,12,9,2
51,6,6,11,52,7,9,8,1
43,11,8,6,52,16,6,8,1
74,10,8,3,31,13,7,4,2
33,16,10,7,57,8,13,6,0
75,12,7,2,30,14,5,5,2
78,10,12,7,29,6,2,6,0
83,11,4,9,22,13,2,6,2
74,13,8,6,33,4,9,3,1
51,22,8,3,43,11,5,7,1
84,6,4,5,38,3,6,4,2
84,9,10,5,30,5,6,1,1
67,10,9,3,37,10,6,8,1
42,23,10,6,39,9,13,8,2
53,10,6,7,44,9,13,8,0
64,10,5,7,39,8,5,12,0
53,1,2,7,58,14,6,9,0
13,3,3,7,106,6,8,4,0
59,15,6,4,41,11,4,10,2
44,17,21,8,34,7,5,14,0
50,10,8,9,53,11,6,3,0
60,19,9,5,37,11,7,2,2
55,8,7,10,49,2,12,7,1
17,13,9,7,73,8,14,9,1
27,12,10,8,65,9,12,7,2
48,9,11,5,55,9,4,9,1
47,9,7,10,59,4,6,8,2
37,12,2,5,68,16,6,4,1
45,8,6,6,54,10,10,11,1
43,5,4,6,67,9,10,6,2
57,11,10,4,45,6,9,8,2
15,1,3,6,89,23,6,7,0
59,6,8,3,52,12,5,5,0
48,7,7,15,51,7,8,7,0
61,5,6,6,50,5,13,4,2
87,15,12,8,15,6,3,4,1
53,5,9,4,53,9,12,5,1
83,16,9,11,15,3,7,6,2
78,3,5,3,45,3,8,5,1
60,1,4,1,79,2,2,1,2
68,10,3,3,37,12,12,5,2
57,10,7,6,59,7,3,1,0
39,2,4,2,65,19,10,9,2
41,6,9,3,62,6,15,8,0
31,11,5,9,65,17,5,7,0
29,7,10,10,56,15,16,7,2
44,9,10,5,51,18,6,7,1
43,9,15,10,55,9,6,3,2
68,4,8,7,54,2,4,3,1
53,10,6,8,56,8,3,6,1
60,9,5,6,49,9,8,4,1
38,7,13,6,59,10,12,5,1
48,5,10,10,44,15,10,8,1
37,4,3,10,70,11,6,9,1
39,4,8,6,67,10,12,4,1
40,12,6,6,62,10,9,5,1
38,7,6,7,60,16,9,7,1
63,10,12,1,51,8,3,2,1
30,12,1,5,69,23,8,2,2
67,4,6,3,53,6,6,5,1
56,6,2,4,62,6,6,8,2
49,13,9,3,48,10,14,4,0
32,7,5,5,88,6,4,3,0
34,7,3,6,74,12,5,9,2
37,6,4,8,70,16,4,5,0
27,8,4,8,81,10,4,8,2
63,10,6,2,46,15,4,4,2
64,6,8,5,53,4,4,6,0
50,14,8,9,39,9,15,6,0
50,8,9,13,41,7,10,12,2
38,7,10,4,70,13,4,4,1
85,9,2,3,40,3,4,4,1
63,1,1,8,48,8,12,9,2
23,5,2,13,83,8,7,9,0
32,7,12,7,66,10,7,9,2
30,10,3,8,67,17,9,6,0
28,8,3,5,63,24,8,11,2
52,2,4,13,55,7,6,11,0
54,12,7,8,47,8,6,8,2
50,12,11,5,50,14,3,5,2
69,11,8,5,45,4,4,4,2
40,12,10,8,51,9,12,8,1
53,8,8,5,41,21,7,7,1
26,14,6,8,68,15,9,4,2
75,12,8,3,32,7,3,10,1
52,9,9,8,56,7,6,3,2
36,22,9,4,48,15,8,8,1
66,8,8,7,41,5,8,7,2
51,10,6,1,72,5,2,3,2
58,8,4,3,61,7,5,4,0
64,7,3,7,43,15,6,5,0
55,5,12,4,55,10,4,5,2
24,4,8,5,83,14,7,5,0
54,10,8,6,51,11,4,6,0
63,11,5,5,56,2,1,7,0
85,5,1,5,49,1,0,4,0
78,4,6,9,42,3,3,5,2
59,11,5,10,47,7,5,6,1
31,4,4,5,91,3,4,8,1
22,12,6,3,85,10,9,3,2
21,5,12,6,83,9,9,5,2
53,11,4,7,54,11,6,4,1
46,10,11,4,50,9,12,8,1
52,8,5,6,66,9,4,0,2
47,5,3,2,70,13,5,5,1
49,7,5,2,73,6,6,2,2
42,12,5,7,64,11,5,4,2
47,28,9,8,44,5,3,6,1
71,4,1,3,65,3,2,1,1
41,5,4,6,79,8,4,3,1
74,7,1,3,55,3,3,4,1
46,8,1,2,77,8,2,6,2
59,5,4,1,66,7,2,6,0
51,9,3,4,71,3,3,6,0
51,13,7,2,61,8,1,7,0
49,14,4,6,64,5,5,3,0
79,7,1,0,52,6,4,1,2
41,8,3,2,79,8,5,4,0
78,8,2,0,56,2,4,0,0
68,7,2,5,49,9,10,0,0
45,3,0,2,88,9,2,1,2
70,9,2,0,56,7,3,3,1
48,6,3,2,57,15,19,0,2
50,5,4,4,71,9,7,0,1
75,5,5,2,48,14,1,0,1
67,2,3,4,53,19,2,0,1
50,3,2,2,85,4,3,1,1
7,2,0,0,22,1,0,0,1
52,7,4,5,64,7,5,6,2
60,10,6,9,58,2,2,3,0
82,6,3,2,44,7,3,3,2
86,8,6,10,32,6,1,1,0
83,14,4,10,24,3,8,4,2
101,7,3,3,19,3,8,6,1
86,5,4,9,33,4,5,4,2
29,11,15,4,64,10,8,9,1
51,13,10,18,37,4,9,8,2
76,6,10,8,35,4,6,5,1
71,6,5,6,47,3,6,6,1
39,8,7,4,67,10,9,6,1
53,22,9,9,36,11,6,4,2
29,9,16,4,63,15,8,6,1
48,16,6,1,60,7,8,4,2
57,20,9,5,34,9,9,7,0
37,18,5,6,58,10,11,5,0
23,15,10,5,72,9,11,5,2
30,10,9,4,81,5,8,3,2
31,9,1,2,94,7,4,2,1
68,2,6,7,53,7,4,3,1
45,14,5,9,55,10,7,5,1
38,8,6,5,65,16,8,4,1
34,8,9,8,59,12,12,8,1
31,6,9,6,73,6,8,11,1
66,15,11,11,37,1,3,6,2
42,12,11,14,42,12,8,9,1
55,13,10,10,47,9,4,2,1
57,7,6,9,41,11,13,6,1
40,10,7,6,54,11,14,8,1
39,18,10,8,52,7,7,9,2
50,19,13,6,33,9,8,12,0
83,17,7,12,12,6,7,6,0
66,9,1,8,54,4,6,2,2
27,12,0,3,89,8,5,6,1
51,11,7,11,43,9,13,5,2
59,8,4,11,45,8,3,12,1
40,5,5,13,51,15,8,13,2
80,6,9,6,43,0,6,0,2
52,11,3,9,56,5,7,7,1
58,7,7,6,41,10,8,13,1
44,9,5,10,59,6,9,8,2
59,10,5,6,43,8,6,13,1
52,15,13,4,44,8,5,9,2
52,7,6,6,47,14,8,10,0
39,9,9,11,47,19,4,12,0
41,8,7,13,53,10,10,8,0
60,5,13,11,26,7,21,7,2
83,15,10,5,14,6,11,6,1
45,5,10,13,38,10,16,13,2
69,5,2,3,44,14,8,5,2
35,7,5,4,68,14,11,6,0
70,6,6,4,48,5,4,7,0
50,8,18,7,41,11,9,6,0
64,7,0,4,44,13,14,4,2
69,5,8,4,50,3,7,4,2
48,7,9,13,54,10,3,6,2
57,6,11,9,44,13,6,4,1
71,7,7,7,34,10,7,7,1
90,8,7,5,24,8,3,5,1
67,6,6,6,34,9,17,5,1
62,12,9,8,23,15,11,10,1
59,5,7,6,49,9,8,7,2
35,12,5,9,59,17,8,5,0
55,10,11,11,44,9,4,6,2
53,3,8,11,44,15,8,8,1
75,8,7,4,32,10,5,9,1
59,8,15,5,31,12,11,9,2
54,6,6,9,63,5,6,1,0
42,9,6,11,54,7,12,9,2
54,9,6,6,45,6,15,9,1
78,15,8,10,16,7,11,5,2
59,10,14,5,34,11,8,9,1
37,6,8,10,56,17,8,8,2
45,12,5,8,44,16,9,11,1
57,9,10,8,32,18,8,8,2
41,15,7,5,47,20,6,9,2
40,9,5,7,70,8,8,3,0
67,8,5,12,37,3,10,8,2
37,11,9,17,61,3,9,3,1
59,5,3,4,60,3,10,6,1
51,5,6,4,70,5,5,4,2
63,9,4,5,56,2,6,5,2
29,4,1,5,83,19,5,4,2
53,10,8,9,43,12,11,4,1
34,11,8,8,46,13,17,13,1
60,12,7,10,34,5,9,13,2
88,13,8,8,16,6,8,3,0
74,11,10,9,34,3,6,3,2
51,3,11,5,63,4,6,7,1
51,4,6,7,60,6,6,10,2
70,6,8,8,35,11,8,4,0
67,11,23,2,23,11,9,4,2
33,14,25,3,42,13,13,7,0
32,9,11,8,64,9,10,7,0
58,6,12,4,40,9,11,10,2
44,23,15,9,29,9,18,3,0
55,5,14,4,50,9,10,3,2
14,4,1,4,115,2,5,5,1
14,4,2,7,115,3,2,3,2
39,11,4,4,75,7,7,3,1
33,9,9,8,64,11,8,8,1
71,10,4,4,43,7,2,9,1
69,13,2,9,40,5,6,6,2
52,17,10,4,46,8,7,6,1
59,4,14,8,38,9,11,7,2
79,6,4,8,34,5,9,5,1
56,16,8,9,36,7,6,12,1
45,13,4,4,52,16,10,6,2
60,8,11,7,36,6,8,14,0
44,2,4,5,65,10,8,12,0
69,8,12,6,37,5,5,8,0
63,4,6,8,40,8,11,10,0
88,0,9,5,27,8,6,7,0
64,8,6,10,45,5,7,5,0
75,4,5,9,36,5,11,5,2
65,5,5,10,41,8,12,4,1
47,14,5,10,61,5,3,5,1
60,5,7,8,48,7,6,9,1
53,5,9,4,44,16,11,8,2
46,9,5,4,66,9,4,7,0
41,6,2,3,70,10,9,9,0
24,5,8,9,74,7,7,16,0
42,6,11,10,63,6,5,7,0
68,5,5,7,41,11,6,7,2
37,6,7,11,58,11,12,8,2
21,5,2,9,89,8,6,10,1
36,8,5,6,67,15,4,9,2
56,10,5,6,51,4,10,8,0
32,9,13,16,49,11,11,9,0
38,12,8,5,64,10,10,3,2
108,6,3,5,14,3,8,3,1
76,2,6,8,33,8,10,7,1
29,1,6,5,88,9,5,7,1
50,1,7,10,50,9,15,8,2
113,3,7,2,15,3,4,3,1
39,4,9,12,59,11,5,11,2
65,2,12,3,34,16,9,9,1
45,8,5,6,58,15,7,6,2
55,3,8,10,44,11,12,7,2
26,12,9,9,65,5,15,9,1
55,8,9,10,49,5,9,5,1
45,15,7,7,58,3,9,6,1
48,14,10,19,39,7,7,6,1
76,6,16,6,31,5,5,5,1
36,5,6,13,61,5,17,7,1
44,6,5,8,63,8,4,12,1
34,4,3,15,65,10,13,6,2
57,2,7,7,57,8,5,7,1
38,4,6,6,73,10,7,6,1
67,4,4,7,54,3,6,5,1
64,12,10,9,42,4,6,3,1
73,20,6,6,28,5,7,5,1
68,3,4,5,58,3,4,5,1
53,3,8,7,53,11,11,4,1
45,8,6,11,54,6,6,14,1
48,6,8,6,52,10,11,9,2
37,3,4,9,65,21,4,7,0
67,9,3,3,42,5,16,5,2
91,6,9,3,33,2,3,3,0
117,5,1,5,12,8,1,1,0
72,10,8,6,26,12,8,8,2
68,11,10,7,37,3,9,5,0
57,14,7,3,44,11,6,8,2
61,13,12,5,39,4,7,9,0
43,11,6,6,60,8,8,8,0
43,12,7,9,55,9,9,6,0
59,10,10,8,45,5,8,5,2
60,8,6,3,58,7,6,2,1
57,19,8,9,29,11,11,6,1
43,17,8,9,38,15,18,2,1
52,9,12,5,40,11,17,4,1
40,0,5,10,71,10,9,5,1
34,6,4,9,68,12,11,6,1
65,3,6,7,43,6,13,7,1
67,7,15,14,22,6,13,6,1
88,5,4,7,37,5,3,1,1
83,11,3,9,19,4,12,9,1
78,17,5,4,30,3,5,8,1
71,11,10,4,34,2,6,12,2
65,3,5,13,43,9,4,8,0
63,4,3,6,59,3,8,4,2
79,5,8,9,23,5,8,13,1
63,3,6,6,49,10,8,5,2
62,7,3,5,56,5,5,7,1
67,6,7,7,39,7,7,10,2
47,11,9,10,55,9,6,3,0
76,9,8,12,30,9,3,3,2
59,6,15,6,42,6,10,6,1
77,15,10,7,25,4,8,4,1
60,8,7,7,42,10,10,6,1
91,13,11,4,21,1,6,3,1
56,13,9,7,37,7,8,13,1
79,9,6,3,39,6,4,4,2
73,9,9,7,25,4,14,9,0
49,8,12,8,55,4,5,9,0
69,10,3,3,49,7,4,5,0
24,12,5,4,86,6,8,5,0
65,6,10,8,46,7,3,5,0
75,8,11,6,34,2,8,6,2
74,2,1,12,38,3,14,6,2
69,12,6,7,28,6,12,10,1
53,1,12,4,48,7,7,18,2
30,4,7,4,81,10,8,6,0
65,9,4,11,39,5,4,13,0
69,10,3,9,30,11,12,6,0
50,2,11,4,58,12,9,4,2
84,19,5,8,20,1,9,4,2
74,10,4,6,27,14,3,12,1
57,10,10,8,43,6,7,9,2
54,6,6,3,65,1,8,7,0
61,3,8,8,46,4,12,8,0
65,10,7,12,38,4,6,8,0
54,6,4,12,47,9,6,12,2
70,5,2,3,53,6,7,4,2
60,19,4,15,23,17,4,8,0
74,12,5,10,41,4,4,0,2
32,2,7,4,91,5,4,5,1
72,12,6,8,33,8,8,3,2
72,7,5,8,38,7,10,3,1
14,2,1,2,125,1,3,2,1
64,4,6,5,48,7,9,7,1
56,10,8,1,55,11,5,4,2
50,17,7,5,57,9,1,4,0
67,11,10,4,28,15,8,7,2
69,23,3,5,27,10,8,5,0
45,11,13,11,52,4,4,10,0
53,7,4,12,49,9,9,7,2
62,8,5,3,43,7,11,11,1
69,27,7,5,27,4,5,6,2
49,14,9,6,52,4,8,8,0
71,17,7,8,38,1,4,4,0
62,5,7,8,58,4,2,4,2
65,15,5,9,34,10,3,9,1
43,7,5,4,69,6,3,13,1
66,8,7,8,39,18,2,2,2
76,8,9,7,38,2,5,5,1
56,9,4,5,60,7,4,5,1
63,6,3,5,60,4,1,8,1
63,8,2,5,62,2,1,7,2
68,2,5,8,46,8,3,10,0
60,6,2,7,62,3,4,6,0
86,7,7,9,24,7,4,6,2
73,10,2,4,42,9,3,7,1
43,7,9,9,51,10,10,11,2
51,13,7,8,56,6,4,5,0
111,18,2,0,11,1,1,6,2
54,26,9,5,39,3,5,9,0
54,8,1,6,74,1,1,5,0
17,6,3,1,109,5,3,6,2
41,5,12,4,59,15,3,11,0
50,16,10,6,39,11,13,5,0
73,13,10,6,22,11,7,8,2
31,11,7,10,63,13,6,9,0
36,13,8,7,55,14,7,10,2
54,15,7,11,40,12,4,7,0
45,14,7,8,58,5,6,7,2
30,10,5,12,63,13,4,13,1
38,4,4,8,74,6,8,8,2
44,4,17,4,58,6,6,11,2
74,12,9,3,33,4,12,3,0
67,10,15,5,36,3,7,7,0
46,8,9,6,51,11,10,9,0
47,5,10,6,58,13,9,2,0
36,6,15,8,57,4,12,12,2
48,6,8,6,50,7,15,10,0
50,8,7,6,46,11,6,16,0
67,3,6,8,52,5,4,5,0
84,11,9,5,24,5,3,9,2
52,7,13,10,48,2,7,11,0
53,8,5,11,59,2,7,5,0
80,16,6,4,32,5,5,2,2
41,15,3,3,65,11,1,11,1
44,8,3,5,78,2,5,5,2
60,5,2,2,70,10,0,1,2
23,8,2,5,91,9,7,5,1
39,5,1,1,78,6,2,18,1
62,3,5,6,57,4,5,8,2
48,4,5,3,79,0,4,7,0
44,6,6,4,76,5,5,4,0
24,6,3,6,94,5,4,8,0
25,7,5,2,100,6,3,2,0
70,11,7,5,43,3,5,6,0
62,4,9,5,64,2,4,0,0
65,2,1,0,77,3,0,2,2
76,3,3,1,58,2,5,2,0
85,5,4,2,42,4,3,5,0
85,6,5,3,39,6,1,5,0
94,5,5,1,42,1,1,1,0
48,1,5,1,88,4,2,1,0
86,4,0,1,54,0,3,2,0
120,2,0,0,21,5,1,1,0
109,0,2,0,29,4,6,0,0
119,2,1,1,23,3,1,0,0
105,5,3,1,24,3,2,7,2
63,6,6,9,48,6,3,9,0
70,2,2,0,57,8,6,5,0
65,11,1,5,58,4,2,4,0
53,4,4,5,74,3,3,4,2
28,6,3,0,91,3,7,12,1
35,2,4,3,95,2,4,5,2
16,2,1,0,23,2,1,0,0
52,16,8,9,46,5,10,4,2
64,4,13,6,45,4,6,8,1
51,10,7,3,52,8,12,7,2
55,13,6,4,28,19,17,8,0
70,5,6,4,39,10,10,6,0
87,6,7,7,34,2,3,4,0
47,5,2,3,83,2,6,2,2
130,1,1,1,13,3,1,0,1
30,4,5,9,80,10,9,3,1
52,11,14,9,34,11,9,10,1
29,12,3,6,73,11,8,8,2
42,7,9,4,58,6,13,11,0
49,8,9,11,41,12,7,13,0
50,13,7,11,40,10,9,10,0
58,10,7,11,41,12,6,5,2
62,11,10,5,40,8,3,11,1
64,3,6,6,50,6,7,8,2
45,11,8,1,61,7,9,8,0
53,9,7,13,36,9,8,15,0
62,13,6,10,37,6,4,12,0
63,15,7,6,43,5,4,7,0
43,16,4,5,60,6,7,9,0
37,16,5,6,67,10,4,5,0
69,11,5,2,41,5,8,9,2
57,9,10,6,50,7,6,5,0
61,25,9,9,33,3,4,6,2
41,18,11,11,44,12,5,8,1
78,11,8,7,20,8,3,15,1
58,11,4,4,48,9,6,10,2
48,7,7,2,63,11,5,7,0
41,5,4,9,69,9,7,6,0
47,6,9,5,52,10,8,13,2
36,3,5,8,78,8,5,7,0
50,15,9,7,51,4,7,7,2
28,6,13,7,73,11,4,8,2
12,0,1,2,103,14,17,1,0
44,4,12,6,57,13,7,7,2
58,14,6,5,41,8,8,10,0
54,7,3,8,53,8,8,9,0
56,10,11,11,44,8,8,2,0
64,7,7,7,44,9,6,6,2
77,12,8,8,31,4,7,3,1
126,4,8,2,5,0,2,3,1
73,13,13,5,28,2,6,10,2
57,11,12,7,38,7,8,10,0
63,8,8,8,52,4,5,2,0
45,6,5,7,72,3,7,5,2
41,8,6,7,63,10,6,9,1
14,5,2,4,111,6,2,6,2
34,4,0,7,95,4,2,4,0
30,9,5,2,85,5,7,7,2
20,3,9,11,82,10,4,11,0
71,5,15,5,44,6,2,2,0
34,2,9,8,64,14,11,8,2
42,4,8,10,58,7,13,8,2
92,3,2,5,30,7,7,4,1
55,9,10,5,54,7,1,9,1
78,8,12,7,25,4,7,9,2
34,6,5,15,53,20,9,8,0
53,11,8,9,44,13,6,6,2
65,6,4,8,46,10,5,6,1
58,8,7,14,44,5,5,9,1
45,13,9,8,63,2,3,7,1
16,5,4,14,85,10,10,6,1
7,2,3,2,126,6,3,1,1
25,3,3,5,104,5,4,1,1
39,8,13,5,63,5,9,8,1
42,7,13,7,46,9,16,10,2
56,6,9,7,48,7,5,12,0
41,7,5,4,69,12,10,2,0
49,4,4,4,59,12,14,4,2
54,9,7,10,46,10,6,8,2
38,4,4,5,54,11,19,15,1
47,6,5,10,62,8,5,7,2
21,6,10,5,82,8,12,6,1
21,3,9,8,85,8,14,2,2
26,3,19,10,68,11,7,6,1
27,7,5,2,88,6,8,7,1
41,8,7,8,62,9,9,6,2
34,10,7,8,54,12,9,16,1
52,14,3,8,53,10,3,7,2
37,13,5,15,42,17,10,11,1
35,10,6,8,65,12,5,9,1
39,6,2,4,74,9,9,7,2
32,7,12,4,69,9,8,9,0
52,14,9,12,42,6,8,7,0
51,18,5,7,43,7,11,8,2
31,22,6,4,55,12,14,6,0
50,12,10,6,54,9,5,4,0
55,11,1,5,57,5,7,9,2
57,12,12,7,44,5,9,4,0
53,12,3,5,53,13,6,5,2
69,8,10,14,28,5,11,5,2
